ID,Sexo,AdultoMayor,Socio,Dependientes,MesesCliente,ServicioTelefonico,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,TransmisionTV,TransmisionPeliculas,TerminoContrato,FacturacionElectronica,MetodoPago,MontoCargadoMes,MontoCargadoTotal,Churn
ID03014,Femenino,0.0,No,No,64.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Tarjeta de credito (automatico),24.4,1601.2,0
ID06736,Masculino,0.0,Si,Si,12.0,Si,Si,No,,,,,,,Anual,No,Checke electronico,26.4,314.95,0
ID04482,Femenino,0.0,No,No,24.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,98.75,2407.3,1
ID04244,Masculino,0.0,No,No,14.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke por correo,20.05,299.3,0
ID05095,Masculino,0.0,Si,Si,19.0,Si,Si,Fibra Optica,No,No,No,Si,Si,Si,Anual,Si,Checke por correo,100.95,1875.55,1
ID04197,Femenino,0.0,No,No,12.0,Si,No,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,96.0,1062.1,1
ID03480,Masculino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,69.55,69.55,1
ID00376,Femenino,0.0,No,No,26.0,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automatico),50.35,1277.5,0
ID00549,Masculino,0.0,Si,Si,8.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,125,0
ID06965,Masculino,0.0,No,No,35.0,Si,No,No,,,,,,,Anual,Si,Checke electronico,,638,0
ID06387,Masculino,0.0,No,Si,24.0,No,Sin servicio telefonico,DSL,Si,No,No,Si,No,No,Bianual,No,Checke electronico,35.75,830.8,0
ID01006,Masculino,0.0,Si,No,70.0,Si,Si,DSL,No,Si,Si,Si,Si,No,Bianual,No,Transferencia bancaria (automatico),76.1,5264.25,0
ID01615,Masculino,0.0,No,Si,38.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),99.25,3777.15,1
ID04521,Masculino,0.0,No,No,27.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke por correo,,529.8,0
ID02593,Femenino,0.0,Si,No,72.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),20.05,1423.65,0
ID06307,Masculino,0.0,Si,No,45.0,Si,Si,Fibra Optica,Si,No,Si,No,No,No,Mes a mes,Si,Checke electronico,84.55,3713.95,0
ID06441,Femenino,0.0,Si,Si,48.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,,883.35,0
ID05294,Femenino,1.0,Si,No,46.0,Si,Si,Fibra Optica,No,No,No,Si,Si,Si,Anual,No,Checke por correo,100.25,4753.85,0
ID06765,Masculino,0.0,Si,Si,23.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,24.35,538.5,0
ID01029,Masculino,,Si,No,71.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),25.45,1789.65,0
ID06608,Masculino,0.0,No,No,46.0,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,No,Bianual,No,Checke electronico,38.25,1755.35,0
ID03112,Femenino,0.0,No,Si,2.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke por correo,,35.85,1
ID00541,Masculino,1.0,Si,No,69.0,Si,Si,Fibra Optica,Si,Si,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),84.9,5785.65,0
ID03767,Masculino,0.0,Si,No,3.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,70.3,208.85,1
ID05153,Masculino,0.0,No,Si,54.0,Si,No,Fibra Optica,Si,Si,No,Si,Si,Si,Anual,Si,Checke por correo,105.85,5826.65,0
ID02260,Masculino,0.0,Si,Si,69.0,Si,No,DSL,Si,Si,Si,Si,Si,No,Bianual,Si,Tarjeta de credito (automatico),75.75,5388.15,0
ID00886,Masculino,0.0,No,No,54.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,1008.7,0
ID06148,Masculino,0.0,No,No,12.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.45,255.35,0
ID06119,Femenino,0.0,No,No,10.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,24.5,270.15,0
ID06149,Masculino,0.0,No,No,12.0,No,Sin servicio telefonico,DSL,No,Si,No,Si,No,No,Mes a mes,No,Checke electronico,34.0,442.45,0
ID00172,Masculino,0.0,No,No,3.0,Si,No,DSL,Si,No,No,Si,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),64.4,195.65,0
ID06977,Femenino,1.0,Si,No,37.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,,727.8,0
ID06425,Femenino,0.0,No,Si,44.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,,868.1,0
ID00486,Masculino,0.0,No,No,46.0,Si,Si,Fibra Optica,Si,No,No,No,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),89.15,4245.55,0
ID05140,Femenino,0.0,Si,Si,51.0,No,Sin servicio telefonico,DSL,No,No,Si,Si,Si,Si,Anual,Si,Checke por correo,56.15,2898.95,0
ID05473,Femenino,0.0,Si,Si,1.0,Si,No,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Checke electronico,80.05,80.05,1
ID03392,Masculino,0.0,No,No,1.0,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,24.25,24.25,1
ID04379,Masculino,0.0,No,No,19.0,Si,Si,Fibra Optica,Si,No,Si,No,No,No,Mes a mes,Si,Checke por correo,84.75,1651.95,0
ID06006,Masculino,0.0,No,No,4.0,Si,No,Fibra Optica,Si,Si,No,Si,No,Si,Mes a mes,Si,Checke electronico,94.9,360.55,0
ID06813,Femenino,0.0,No,Si,48.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,,936.7,0
ID04567,Masculino,0.0,Si,No,30.0,Si,Si,DSL,No,No,No,No,No,No,Mes a mes,No,Checke por correo,49.9,1441.95,0
ID00270,Femenino,0.0,No,No,12.0,Si,Si,Fibra Optica,No,No,No,Si,No,No,Mes a mes,Si,Transferencia bancaria (automatico),79.55,958.25,0
ID00965,Masculino,1.0,No,No,67.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),25.1,1672.15,0
ID01713,Masculino,0.0,No,No,3.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),101.55,298.35,1
ID05537,Femenino,0.0,Si,Si,7.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.45,150.75,0
ID05169,Femenino,0.0,Si,Si,64.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Anual,Si,Checke por correo,111.45,,0
ID01774,Femenino,1.0,No,No,8.0,Si,No,Fibra Optica,No,No,Si,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),74.05,600.15,0
ID06351,Femenino,0.0,Si,Si,9.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,20.35,191.1,0
ID02527,Masculino,0.0,No,No,68.0,Si,Si,Fibra Optica,Si,Si,Si,No,No,Si,Bianual,Si,Tarjeta de credito (automatico),102.1,,0
ID02366,Masculino,0.0,No,No,22.0,No,Sin servicio telefonico,DSL,No,No,Si,Si,Si,Si,Bianual,No,Tarjeta de credito (automatico),56.75,1304.85,0
ID05385,Femenino,1.0,No,No,62.0,Si,Si,Fibra Optica,No,No,No,No,Si,No,Anual,No,Checke por correo,84.45,4959.15,0
ID06880,Masculino,0.0,No,No,13.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,,270.2,0
ID00290,Masculino,1.0,No,No,15.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),74.2,1133.9,1
ID02375,Masculino,0.0,No,No,32.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Tarjeta de credito (automatico),20.05,614.45,0
ID00925,Femenino,0.0,No,No,62.0,No,Sin servicio telefonico,DSL,No,Si,Si,No,No,Si,Bianual,Si,Transferencia bancaria (automatico),43.6,2748.7,0
ID04901,Masculino,0.0,No,No,65.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Mes a mes,Si,Checke por correo,109.15,6941.2,1
ID00629,Femenino,0.0,Si,Si,58.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),,1079.65,0
ID01938,Femenino,1.0,Si,No,26.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),98.1,2510.7,0
ID04012,Masculino,0.0,No,No,7.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,94.1,701.3,0
ID03236,Masculino,0.0,Si,Si,18.0,Si,No,Fibra Optica,No,No,No,Si,No,Si,Mes a mes,Si,Checke por correo,85.6,1601.5,0
ID02540,Femenino,0.0,No,No,69.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),110.5,,0
ID06957,Femenino,0.0,No,No,32.0,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Anual,No,Checke electronico,30.15,927.65,0
ID04209,Femenino,1.0,Si,No,13.0,No,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Mes a mes,No,Checke por correo,45.3,528.45,0
ID05220,Masculino,1.0,Si,No,23.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Checke por correo,20.75,485.2,0
ID03284,Masculino,0.0,Si,Si,28.0,Si,No,Fibra Optica,No,No,Si,No,Si,No,Mes a mes,No,Checke por correo,85.45,2289.9,0
ID00215,Femenino,0.0,No,No,6.0,No,Sin servicio telefonico,DSL,Si,Si,No,Si,No,Si,Mes a mes,No,Transferencia bancaria (automatico),50.95,307.6,0
ID03976,Femenino,0.0,Si,No,6.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Checke por correo,105.3,545.2,1
ID01750,Masculino,0.0,No,No,7.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Tarjeta de credito (automatico),25.05,152.95,0
ID04341,Masculino,0.0,Si,No,17.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Checke por correo,102.55,1742.5,0
ID05987,Masculino,0.0,No,No,4.0,No,Sin servicio telefonico,DSL,Si,Si,No,Si,No,No,Mes a mes,No,Checke electronico,42.4,146.4,0
ID06888,Femenino,0.0,No,No,14.0,Si,Si,DSL,No,Si,No,No,No,No,Anual,Si,Checke electronico,54.25,773.2,0
ID05813,Masculino,0.0,No,No,1.0,Si,No,DSL,No,No,Si,Si,No,No,Mes a mes,No,Checke electronico,55.05,55.05,0
ID02019,Femenino,0.0,No,No,42.0,Si,No,DSL,Si,Si,Si,No,No,No,Mes a mes,No,Tarjeta de credito (automatico),59.65,2536.55,0
ID02289,Masculino,0.0,Si,Si,71.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,Si,Bianual,Si,Tarjeta de credito (automatico),106.0,,1
ID01429,Femenino,0.0,No,No,56.0,Si,No,DSL,Si,No,Si,Si,No,No,Anual,Si,Transferencia bancaria (automatico),60.25,3282.75,0
ID07043,Femenino,0.0,Si,No,71.0,Si,Si,Fibra Optica,Si,Si,No,No,Si,No,Anual,No,Checke electronico,95.65,6856.95,0
ID01158,Masculino,0.0,Si,Si,28.0,No,Sin servicio telefonico,DSL,No,Si,Si,Si,Si,Si,Anual,Si,Transferencia bancaria (automatico),60.0,1682.05,0
ID02332,Femenino,0.0,Si,Si,72.0,Si,No,DSL,Si,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),83.7,6096.9,0
ID03015,Femenino,0.0,Si,No,64.0,Si,Si,DSL,No,No,Si,Si,No,No,Anual,No,Tarjeta de credito (automatico),58.35,3756.45,0
ID05321,Masculino,0.0,Si,No,51.0,Si,Si,Fibra Optica,Si,No,Si,Si,Si,Si,Anual,Si,Checke por correo,111.55,5720.35,0
ID06738,Femenino,0.0,Si,Si,14.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Checke electronico,,272,0
ID02939,Femenino,0.0,No,No,48.0,Si,Si,DSL,No,Si,Si,Si,Si,No,Anual,Si,Tarjeta de credito (automatico),73.85,3581.4,0
ID06265,Masculino,0.0,No,No,27.0,Si,No,DSL,Si,No,No,Si,No,No,Mes a mes,No,Checke electronico,53.45,1461.45,0
ID05325,Femenino,0.0,No,No,53.0,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,No,Anual,Si,Checke por correo,53.6,2879.2,0
ID03587,Masculino,0.0,Si,No,1.0,Si,No,Fibra Optica,No,No,No,Si,Si,No,Mes a mes,Si,Checke por correo,84.8,84.8,1
ID05566,Masculino,0.0,No,Si,12.0,Si,No,DSL,Si,No,No,No,Si,Si,Mes a mes,Si,Checke electronico,69.85,837.5,0
ID05620,Femenino,0.0,No,Si,28.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.25,535.35,0
ID00551,Femenino,0.0,Si,Si,10.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),26.1,225.55,0
ID02744,Femenino,0.0,Si,Si,46.0,Si,No,Fibra Optica,No,No,Si,Si,No,Si,Anual,No,Tarjeta de credito (automatico),90.95,4236.6,0
ID05374,Femenino,0.0,No,No,60.0,Si,Si,DSL,Si,No,Si,Si,No,No,Anual,No,Checke por correo,64.75,4039.5,0
ID02832,Masculino,0.0,Si,No,17.0,Si,No,Fibra Optica,No,No,Si,No,Si,Si,Anual,Si,Tarjeta de credito (automatico),96.65,1588.25,0
ID02047,Masculino,0.0,No,No,49.0,No,Sin servicio telefonico,DSL,No,No,Si,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),30.2,1453.1,0
ID04045,Femenino,0.0,No,No,8.0,Si,No,Fibra Optica,Si,No,No,No,Si,No,Mes a mes,No,Checke por correo,84.95,668.4,1
ID06620,Masculino,1.0,Si,No,49.0,Si,No,DSL,No,Si,No,No,No,No,Bianual,No,Checke electronico,49.8,2398.4,0
ID00854,Masculino,0.0,Si,No,46.0,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,No,Bianual,No,Transferencia bancaria (automatico),40.4,1842.7,0
ID05268,Masculino,1.0,Si,No,40.0,Si,No,DSL,No,No,No,No,No,Si,Anual,No,Checke por correo,55.8,2283.3,0
ID01146,Masculino,0.0,Si,Si,23.0,Si,Si,DSL,No,No,No,No,No,No,Anual,Si,Transferencia bancaria (automatico),48.35,1067.15,1
ID04998,Femenino,0.0,No,No,53.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,Si,Bianual,No,Checke por correo,105.55,5682.25,0
ID01173,Masculino,0.0,Si,Si,36.0,Si,No,DSL,Si,No,Si,No,No,Si,Anual,Si,Transferencia bancaria (automatico),63.7,2188.5,0
ID05063,Femenino,0.0,Si,No,72.0,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Bianual,Si,Checke por correo,54.2,3937.45,1
ID02297,Femenino,0.0,Si,Si,72.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),20.1,1460.85,0
ID04821,Masculino,0.0,Si,No,54.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,No,Checke por correo,30.4,1621.35,0
ID02241,Masculino,0.0,Si,Si,68.0,Si,No,DSL,Si,Si,No,Si,Si,Si,Bianual,No,Tarjeta de credito (automatico),82.85,5776.45,0
ID05662,Femenino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,19.5,0
ID02955,Masculino,1.0,Si,No,51.0,Si,Si,Fibra Optica,Si,No,Si,No,No,Si,Anual,Si,Tarjeta de credito (automatico),93.65,4839.15,0
ID04755,Femenino,1.0,No,No,45.0,Si,Si,DSL,Si,No,No,Si,No,Si,Mes a mes,Si,Checke por correo,70.05,3062.45,0
ID00188,Femenino,0.0,No,No,4.0,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Transferencia bancaria (automatico),50.7,151.3,1
ID00318,Femenino,1.0,No,No,18.0,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),49.85,865.75,0
ID04855,Masculino,1.0,Si,No,57.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,No,Checke por correo,100.6,5746.15,1
ID00560,Femenino,0.0,Si,Si,22.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),25.25,555.4,0
ID00532,Femenino,1.0,No,No,66.0,Si,Si,Fibra Optica,No,Si,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),80.45,5224.35,1
ID01787,Femenino,0.0,No,No,9.0,Si,No,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Tarjeta de credito (automatico),77.65,714.15,1
ID05417,Femenino,0.0,Si,No,69.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Checke por correo,26.3,1763.55,0
ID06783,Masculino,0.0,No,Si,31.0,Si,Si,DSL,No,Si,No,Si,Si,Si,Anual,Si,Checke electronico,79.45,2587.7,1
ID06644,Masculino,0.0,No,No,59.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,,1099.6,1
ID00286,Femenino,0.0,Si,No,15.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Transferencia bancaria (automatico),20.45,330.8,0
ID04657,Femenino,0.0,Si,No,36.0,Si,No,Fibra Optica,No,No,No,No,No,Si,Mes a mes,No,Checke por correo,80.4,2937.65,0
ID01428,Masculino,0.0,Si,No,56.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automatico),,1126.75,0
ID00675,Femenino,0.0,Si,Si,66.0,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bianual,No,Transferencia bancaria (automatico),89.9,5958.85,0
ID05669,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,19.55,0
ID06826,Masculino,0.0,Si,Si,56.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Checke electronico,24.45,1431.65,0
ID04555,Femenino,0.0,No,No,29.0,Si,No,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Checke por correo,78.9,2384.15,1
ID04146,Masculino,0.0,No,No,11.0,Si,Si,DSL,No,No,Si,No,No,No,Mes a mes,No,Checke por correo,53.75,608,1
ID00108,Femenino,0.0,Si,Si,55.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Transferencia bancaria (automatico),20.0,1087.25,0
ID00103,Masculino,0.0,Si,Si,49.0,Si,No,Fibra Optica,No,Si,Si,No,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),90.4,4494.65,0
ID00168,Masculino,0.0,Si,No,3.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,No,Transferencia bancaria (automatico),29.8,94.4,0
ID05930,Femenino,0.0,No,No,3.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,20.0,61.7,0
ID03459,Femenino,0.0,No,No,1.0,Si,No,DSL,Si,Si,No,No,No,No,Mes a mes,Si,Checke por correo,54.9,54.9,1
ID00333,Masculino,0.0,Si,No,19.0,Si,Si,Fibra Optica,Si,Si,No,Si,No,No,Mes a mes,Si,Transferencia bancaria (automatico),88.8,1672.35,0
ID05187,Femenino,1.0,Si,Si,70.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Anual,Si,Checke por correo,107.9,,0
ID03746,Femenino,1.0,Si,No,3.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,Si,Checke por correo,30.75,82.85,0
ID00765,Masculino,0.0,Si,Si,72.0,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Bianual,Si,Transferencia bancaria (automatico),65.25,4478.85,0
ID01178,Femenino,0.0,Si,Si,38.0,Si,No,DSL,Si,Si,No,Si,Si,Si,Anual,No,Transferencia bancaria (automatico),80.3,3058.65,1
ID01614,Masculino,0.0,Si,Si,37.0,No,Sin servicio telefonico,DSL,Si,Si,Si,No,No,No,Mes a mes,No,Tarjeta de credito (automatico),40.2,1448.8,1
ID01223,Femenino,0.0,Si,Si,56.0,Si,Si,Fibra Optica,No,Si,Si,Si,No,Si,Anual,Si,Transferencia bancaria (automatico),99.75,5608.4,0
ID06134,Masculino,1.0,Si,No,11.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,214.75,1
ID02822,Femenino,0.0,No,No,8.0,Si,No,DSL,Si,Si,No,Si,No,No,Anual,No,Tarjeta de credito (automatico),58.2,469.25,0
ID05794,Masculino,0.0,No,No,1.0,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Checke electronico,46.3,46.3,1
ID04349,Femenino,0.0,No,No,18.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,69.8,1221.65,0
ID00396,Masculino,0.0,Si,No,29.0,Si,No,Fibra Optica,No,No,Si,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),75.3,2263.4,0
ID03546,Masculino,0.0,No,No,1.0,Si,No,DSL,No,No,Si,Si,Si,Si,Mes a mes,Si,Checke por correo,75.5,75.5,0
ID04158,Masculino,0.0,No,No,11.0,Si,No,Fibra Optica,No,Si,No,No,No,No,Mes a mes,No,Checke por correo,74.95,815.5,1
ID02004,Femenino,0.0,No,No,39.0,No,Sin servicio telefonico,DSL,No,Si,Si,Si,No,No,Mes a mes,No,Tarjeta de credito (automatico),41.1,1597.05,0
ID00836,Femenino,0.0,No,No,39.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),20.7,762.45,0
